flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
127.0.0.1-127.0.0.1-54209-5052,127.0.0.1,127.0.0.1,54209,5052,0.015184402465820312,7,459,7,0,459,0,460.9993719381987,30228.38738851903,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54210-5052,127.0.0.1,127.0.0.1,54210,5052,0.015508174896240234,7,459,7,0,459,0,451.374842419211,29597.293238631122,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54211-5052,127.0.0.1,127.0.0.1,54211,5052,0.011147022247314453,7,459,7,0,459,0,627.9703982546948,41176.91611412927,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54212-5052,127.0.0.1,127.0.0.1,54212,5052,0.0150909423828125,7,459,7,0,459,0,463.85439838220424,30415.595551061677,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54213-5052,127.0.0.1,127.0.0.1,54213,5052,0.01670360565185547,7,459,7,0,459,0,419.07119611761345,27479.097002569226,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54214-5052,127.0.0.1,127.0.0.1,54214,5052,0.014634132385253906,7,459,7,0,459,0,478.33378950798306,31365.02991202346,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54215-5052,127.0.0.1,127.0.0.1,54215,5052,0.013994455337524414,7,459,7,0,459,0,500.1981021176551,32798.70412457195,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54216-5052,127.0.0.1,127.0.0.1,54216,5052,0.012812376022338867,6,415,6,0,415,0,468.29721431362697,32390.5573233592,69.16666666666667,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54217-5052,127.0.0.1,127.0.0.1,54217,5052,0.014115095138549805,7,459,7,0,459,0,495.9229768761718,32518.378055166122,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54218-5052,127.0.0.1,127.0.0.1,54218,5052,0.01363682746887207,7,459,7,0,459,0,513.3158732101334,33658.855114778744,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54219-5052,127.0.0.1,127.0.0.1,54219,5052,0.014873504638671875,7,459,7,0,459,0,470.63554757630163,30860.245191074635,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54220-5052,127.0.0.1,127.0.0.1,54220,5052,0.012693643569946289,7,459,7,0,459,0,551.4571101218985,36159.83050656449,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54221-5052,127.0.0.1,127.0.0.1,54221,5052,0.013699531555175781,7,459,7,0,459,0,510.96637660981554,33504.79526627219,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54222-5052,127.0.0.1,127.0.0.1,54222,5052,0.014667510986328125,7,459,7,0,459,0,477.2452535760728,31293.653055916777,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54223-5052,127.0.0.1,127.0.0.1,54223,5052,0.02200007438659668,7,459,7,0,459,0,318.18074234624765,20863.565819561096,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54224-5052,127.0.0.1,127.0.0.1,54224,5052,0.017711162567138672,7,459,7,0,459,0,395.2309721885685,25915.85946207899,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54225-5052,127.0.0.1,127.0.0.1,54225,5052,0.018424272537231445,7,459,7,0,459,0,379.93358955445996,24912.78822935673,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54226-5052,127.0.0.1,127.0.0.1,54226,5052,0.013338088989257812,7,459,7,0,459,0,524.8128128128128,34412.725868725865,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54227-5052,127.0.0.1,127.0.0.1,54227,5052,0.016416072845458984,7,459,7,0,459,0,426.41136317425276,27960.402242426004,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54228-5052,127.0.0.1,127.0.0.1,54228,5052,0.01626420021057129,7,459,7,0,459,0,430.3931278127153,28221.49223800519,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54229-5052,127.0.0.1,127.0.0.1,54229,5052,0.017366886138916016,7,459,7,0,459,0,403.0659235056698,26429.60841272892,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54230-5052,127.0.0.1,127.0.0.1,54230,5052,0.016645193099975586,7,459,7,0,459,0,420.5418319845305,27575.52869727136,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54231-5052,127.0.0.1,127.0.0.1,54231,5052,0.015403985977172852,7,459,7,0,459,0,454.42783513132844,29797.482332182823,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
