flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
127.0.0.1-127.0.0.1-5051-52394,127.0.0.1,127.0.0.1,5051,52394,0.003152132034301758,9,666,9,0,666,0,2855.2103471749488,211285.5656909462,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52395,127.0.0.1,127.0.0.1,5051,52395,0.0035707950592041016,8,622,8,0,622,0,2240.3974093610204,174190.89857781932,77.75,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52396,127.0.0.1,127.0.0.1,5051,52396,0.0031058788299560547,9,666,9,0,666,0,2897.73055960697,214432.06141091578,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52397,127.0.0.1,127.0.0.1,5051,52397,0.012103080749511719,9,666,9,0,666,0,743.6123236939563,55027.31195335277,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52398,127.0.0.1,127.0.0.1,5051,52398,0.33454084396362305,10,710,10,0,710,0,29.891716304414444,2122.3118576134257,71.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52399,127.0.0.1,127.0.0.1,5051,52399,0.004450321197509766,9,666,9,0,666,0,2022.3259402121505,149652.11957569912,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52400,127.0.0.1,127.0.0.1,5051,52400,0.002226591110229492,9,666,9,0,666,0,4042.0533247671056,299111.94603276585,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52401,127.0.0.1,127.0.0.1,5051,52401,0.002685546875,9,666,9,0,666,0,3351.2727272727275,247994.18181818182,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52402,127.0.0.1,127.0.0.1,5051,52402,0.009862899780273438,8,622,8,0,622,0,811.1204795977567,63064.61728872558,77.75,44,252,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52403,127.0.0.1,127.0.0.1,5051,52403,0.002651691436767578,9,666,9,0,666,0,3394.060061140083,251160.44452436612,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52404,127.0.0.1,127.0.0.1,5051,52404,0.003760814666748047,9,666,9,0,666,0,2393.0985165462153,177089.29022441994,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52405,127.0.0.1,127.0.0.1,5051,52405,0.0024673938751220703,9,666,9,0,666,0,3647.5732921055173,269920.4236158083,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52406,127.0.0.1,127.0.0.1,5051,52406,0.004264354705810547,9,666,9,0,666,0,2110.5186179134516,156178.37772559543,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52407,127.0.0.1,127.0.0.1,5051,52407,0.0024678707122802734,9,667,9,0,667,0,3646.868515119312,270273.47773162014,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52408,127.0.0.1,127.0.0.1,5051,52408,0.0024721622467041016,9,667,9,0,667,0,3640.5377567750024,269804.2981965474,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52409,127.0.0.1,127.0.0.1,5051,52409,0.010235786437988281,9,667,9,0,667,0,879.268051802851,65163.53228361129,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52410,127.0.0.1,127.0.0.1,5051,52410,0.0037195682525634766,9,667,9,0,667,0,2419.6356643804884,179321.88757130952,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52411,127.0.0.1,127.0.0.1,5051,52411,0.004587411880493164,9,667,9,0,667,0,1961.890546229406,145397.888259446,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52412,127.0.0.1,127.0.0.1,5051,52412,0.003423929214477539,9,667,9,0,667,0,2628.5590139962396,194805.429148388,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52413,127.0.0.1,127.0.0.1,5051,52413,0.0029363632202148438,9,667,9,0,667,0,3065.015914257876,227151.73497888926,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52414,127.0.0.1,127.0.0.1,5051,52414,0.013073444366455078,8,623,8,0,623,0,611.9274902432797,47653.85330269541,77.875,44,253,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52415,127.0.0.1,127.0.0.1,5051,52415,0.32196998596191406,10,711,10,0,711,0,31.058795651787566,2208.280370842096,71.1,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52416,127.0.0.1,127.0.0.1,5051,52416,0.005266666412353516,9,667,9,0,667,0,1708.8608420099592,126645.57573562698,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52417,127.0.0.1,127.0.0.1,5051,52417,0.003545522689819336,9,667,9,0,667,0,2538.4127496469637,188124.5893349472,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52418,127.0.0.1,127.0.0.1,5051,52418,0.0027930736541748047,9,667,9,0,667,0,3222.256594110115,238805.01647460522,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52419,127.0.0.1,127.0.0.1,5051,52419,0.0024039745330810547,9,667,9,0,667,0,3743.8000595060994,277457.1821878409,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52420,127.0.0.1,127.0.0.1,5051,52420,0.003356456756591797,9,667,9,0,667,0,2681.3990623668133,198721.46384429606,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52421,127.0.0.1,127.0.0.1,5051,52421,0.0031557083129882812,9,667,9,0,667,0,2851.9746146872167,211363.0075551526,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52422,127.0.0.1,127.0.0.1,5051,52422,0.0025691986083984375,9,667,9,0,667,0,3503.0378619153676,259614.0282108389,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52423,127.0.0.1,127.0.0.1,5051,52423,0.0030252933502197266,8,623,8,0,623,0,2644.3716604933406,205930.44306091891,77.875,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52424,127.0.0.1,127.0.0.1,5051,52424,0.011129140853881836,9,667,9,0,667,0,808.6877610917114,59932.74851646351,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52425,127.0.0.1,127.0.0.1,5051,52425,0.0027129650115966797,9,667,9,0,667,0,3317.403638281044,245856.4696370507,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52426,127.0.0.1,127.0.0.1,5051,52426,0.002579927444458008,9,667,9,0,667,0,3488.470196839479,258534.40236577025,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52427,127.0.0.1,127.0.0.1,5051,52427,0.002586841583251953,9,667,9,0,667,0,3479.1461751152074,257843.38875576036,74.11111111111111,44,219,0,0,0,BRUTE_FORCE
