flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
10.116.63.54_10.116.63.69_5000_38104,10.116.63.54,10.116.63.69,5000,38104,10.221900939941406,5,535,5,0,535,0,0.4891458085318386,52.33860151290673,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38390,10.116.63.54,10.116.63.69,5000,38390,0.2119421958923339,6,614,6,0,614,0,28.30960571460712,2897.0163181281287,102.33333333333331,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38406,10.116.63.54,10.116.63.69,5000,38406,1.5333642959594729,5,548,5,0,548,0,3.2608037197522903,357.384087684851,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38416,10.116.63.54,10.116.63.69,5000,38416,0.7224493026733398,5,548,5,0,548,0,6.920900859753176,758.5307342289481,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38418,10.116.63.54,10.116.63.69,5000,38418,0.6642937660217285,5,548,5,0,548,0,7.526790489008524,824.9362375953342,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38722,10.116.63.54,10.116.63.69,5000,38722,0.928722620010376,5,534,5,0,534,0,5.383738795921799,574.9833034044482,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38738,10.116.63.54,10.116.63.69,5000,38738,0.8288924694061279,5,535,5,0,535,0,6.03214552495853,645.4395711705628,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38748,10.116.63.54,10.116.63.69,5000,38748,0.3974440097808838,5,535,5,0,535,0,12.580388374092156,1346.1015560278609,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38752,10.116.63.54,10.116.63.69,5000,38752,1.1727392673492432,5,534,5,0,534,0,4.263522284285373,455.34417996167787,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38754,10.116.63.54,10.116.63.69,5000,38754,0.7888281345367432,5,535,5,0,535,0,6.338516314376085,678.2212456382412,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38770,10.116.63.54,10.116.63.69,5000,38770,1.9501314163208008,5,534,5,0,534,0,2.5639297732217496,273.82769978008287,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38774,10.116.63.54,10.116.63.69,5000,38774,0.7926933765411377,5,535,5,0,535,0,6.307609156288339,674.9141797228523,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38782,10.116.63.54,10.116.63.69,5000,38782,1.5428431034088137,5,523,5,0,523,0,3.2407702305910555,338.9845661198244,104.6,54,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38798,10.116.63.54,10.116.63.69,5000,38798,0.9382402896881104,5,535,5,0,535,0,5.329125230448267,570.2163996579645,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38806,10.116.63.54,10.116.63.69,5000,38806,0.9155468940734864,5,534,5,0,534,0,5.461216713601428,583.2579450126325,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38918,10.116.63.54,10.116.63.69,5000,38918,1.4199512004852295,5,548,5,0,548,0,3.521247771255369,385.9287557295884,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38928,10.116.63.54,10.116.63.69,5000,38928,1.1836612224578855,6,614,6,0,614,0,5.069017964059795,518.7295049887857,102.33333333333331,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38930,10.116.63.54,10.116.63.69,5000,38930,1.9092490673065183,5,548,5,0,548,0,2.6188306625985533,287.0238406208014,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38934,10.116.63.54,10.116.63.69,5000,38934,1.1492853164672852,5,543,5,0,543,0,4.350529784343875,472.4675345797448,108.6,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38936,10.116.63.54,10.116.63.69,5000,38936,1.8829669952392576,5,543,5,0,543,0,2.655383770741387,288.37467750251466,108.6,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38946,10.116.63.54,10.116.63.69,5000,38946,1.3993492126464844,5,548,5,0,548,0,3.5730895153354,391.6106108807598,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38950,10.116.63.54,10.116.63.69,5000,38950,6.302548170089722,5,549,5,0,549,0,0.7933299143557075,87.10762459625668,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38962,10.116.63.54,10.116.63.69,5000,38962,2.027446985244751,5,548,5,0,548,0,2.46615573003326,270.29066801164527,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38976,10.116.63.54,10.116.63.69,5000,38976,1.2586097717285156,5,548,5,0,548,0,3.9726372004352335,435.4010371677017,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_38988,10.116.63.54,10.116.63.69,5000,38988,1.470118284225464,5,548,5,0,548,0,3.401086874199558,372.7591214122716,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39058,10.116.63.54,10.116.63.69,5000,39058,1.1616151332855225,5,548,5,0,548,0,4.304351636551046,471.7569393659946,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39070,10.116.63.54,10.116.63.69,5000,39070,2.112560749053955,5,536,5,0,536,0,2.3667958434989838,253.72051442309103,107.2,54,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39078,10.116.63.54,10.116.63.69,5000,39078,1.1612796783447266,5,548,5,0,548,0,4.305595020079002,471.8932142006586,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39082,10.116.63.54,10.116.63.69,5000,39082,0.5435025691986084,4,482,4,0,482,0,7.359670821608034,886.8403340037681,120.5,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39096,10.116.63.54,10.116.63.69,5000,39096,2.8883113861083984,5,548,5,0,548,0,1.731115289039805,189.73023567876265,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39102,10.116.63.54,10.116.63.69,5000,39102,1.461118459701538,5,548,5,0,548,0,3.422036020968038,375.05514789809695,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39110,10.116.63.54,10.116.63.69,5000,39110,1.86092472076416,5,548,5,0,548,0,2.6868362509294985,294.47725310187303,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39112,10.116.63.54,10.116.63.69,5000,39112,6.7248077392578125,5,543,5,0,543,0,0.7435156801303331,80.74580286215418,108.6,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39144,10.116.63.54,10.116.63.69,5000,39144,1.1392099857330322,5,535,5,0,535,0,4.389006471693379,469.62369247119153,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39160,10.116.63.54,10.116.63.69,5000,39160,0.5372159481048584,5,535,5,0,535,0,9.307244168082772,995.8751259848564,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39164,10.116.63.54,10.116.63.69,5000,39164,0.6292552947998047,5,535,5,0,535,0,7.945900561060407,850.2113600334636,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39176,10.116.63.54,10.116.63.69,5000,39176,0.6042158603668213,5,535,5,0,535,0,8.275188269577175,885.4451448447578,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39178,10.116.63.54,10.116.63.69,5000,39178,1.9615132808685305,6,601,6,0,601,0,3.058862796658346,306.39609013194433,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39252,10.116.63.54,10.116.63.69,5000,39252,1.639789581298828,5,535,5,0,535,0,3.0491717089943027,326.2613728623904,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39262,10.116.63.54,10.116.63.69,5000,39262,0.6648838520050049,6,601,6,0,601,0,9.024132533684748,903.9172754574224,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39278,10.116.63.54,10.116.63.69,5000,39278,0.7356274127960205,5,535,5,0,535,0,6.796919082984788,727.2703418793724,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39284,10.116.63.54,10.116.63.69,5000,39284,0.7367277145385742,6,601,6,0,601,0,8.144121473369449,815.7695009158398,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39286,10.116.63.54,10.116.63.69,5000,39286,1.1885716915130615,4,437,4,0,437,0,3.3653838708777988,367.66818789339953,109.25,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39298,10.116.63.54,10.116.63.69,5000,39298,0.8473036289215088,6,600,6,0,600,0,7.081286796372046,708.1286796372046,100.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39308,10.116.63.54,10.116.63.69,5000,39308,1.0982611179351809,5,534,5,0,534,0,4.552651385310265,486.22316795113625,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39318,10.116.63.54,10.116.63.69,5000,39318,2.3786075115203857,6,601,6,0,601,0,2.5224842564147334,252.66883968420916,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39328,10.116.63.54,10.116.63.69,5000,39328,1.487684726715088,5,534,5,0,534,0,3.3609271576245527,358.94702043430226,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39332,10.116.63.54,10.116.63.69,5000,39332,0.9066781997680664,5,535,5,0,535,0,5.514635734353191,590.0660235757914,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39452,10.116.63.54,10.116.63.69,5000,39452,1.7042768001556396,6,609,6,0,609,0,3.520554876679693,357.33631998298887,101.5,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39462,10.116.63.54,10.116.63.69,5000,39462,0.5395634174346924,5,534,5,0,534,0,9.266751300101234,989.6890388508116,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39464,10.116.63.54,10.116.63.69,5000,39464,2.432567834854126,5,543,5,0,543,0,2.0554411385201248,223.2209076432856,108.6,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39466,10.116.63.54,10.116.63.69,5000,39466,0.6205117702484131,5,535,5,0,535,0,8.057864878209031,862.1915419683664,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39478,10.116.63.54,10.116.63.69,5000,39478,1.9176347255706787,5,535,5,0,535,0,2.607378732418409,278.98952436876976,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39490,10.116.63.54,10.116.63.69,5000,39490,1.1973893642425537,5,534,5,0,534,0,4.1757511376952205,445.9702215058495,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39498,10.116.63.54,10.116.63.69,5000,39498,163.51413917541504,3,206,3,0,206,0,0.0183470372356096,1.25982989017853,68.66666666666667,66,74,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39650,10.116.63.54,10.116.63.69,5000,39650,1.9320926666259768,5,534,5,0,534,0,2.587867593706841,276.38425900789065,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39658,10.116.63.54,10.116.63.69,5000,39658,2.891276359558105,5,534,5,0,534,0,1.7293400485466517,184.6935171847824,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39662,10.116.63.54,10.116.63.69,5000,39662,0.5177903175354004,5,548,5,0,548,0,9.656418497354691,1058.3434673100742,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39666,10.116.63.54,10.116.63.69,5000,39666,0.8110218048095703,5,548,5,0,548,0,6.165062357570042,675.6908343896766,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39670,10.116.63.54,10.116.63.69,5000,39670,1.7963049411773682,5,548,5,0,548,0,2.7834917587671977,305.07069676088486,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39684,10.116.63.54,10.116.63.69,5000,39684,0.5272030830383301,5,548,5,0,548,0,9.4840113058225,1039.4476391181458,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39686,10.116.63.54,10.116.63.69,5000,39686,0.5446672439575195,5,548,5,0,548,0,9.17991683081637,1006.1188846574744,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39702,10.116.63.54,10.116.63.69,5000,39702,0.6168811321258545,5,548,5,0,548,0,8.105289235819766,888.3397002458465,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39710,10.116.63.54,10.116.63.69,5000,39710,1.481515645980835,5,548,5,0,548,0,3.3749221707947323,369.8914699191027,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39718,10.116.63.54,10.116.63.69,5000,39718,1.268405199050903,5,548,5,0,548,0,3.941957982938969,432.03859493011095,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39734,10.116.63.54,10.116.63.69,5000,39734,2.0174450874328613,5,548,5,0,548,0,2.4783822028892746,271.6306894366645,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39750,10.116.63.54,10.116.63.69,5000,39750,1.4962053298950195,5,548,5,0,548,0,3.3417873202943493,366.2598903042607,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39752,10.116.63.54,10.116.63.69,5000,39752,0.8256471157073975,5,549,5,0,549,0,6.055855952111094,664.9329835417981,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39760,10.116.63.54,10.116.63.69,5000,39760,1.0280578136444092,5,549,5,0,549,0,4.863539709187435,534.0166600687803,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39764,10.116.63.54,10.116.63.69,5000,39764,0.7610127925872803,5,549,5,0,549,0,6.57019178744824,721.4070582618168,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39770,10.116.63.54,10.116.63.69,5000,39770,18.33014178276062,5,549,5,0,549,0,0.2727747586056572,29.95066849490117,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39874,10.116.63.54,10.116.63.69,5000,39874,0.0376234054565429,5,535,5,0,535,0,132.8959975666016,14219.871739626373,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_39888,10.116.63.54,10.116.63.69,5000,39888,1.6319732666015625,5,534,5,0,534,0,3.063775677166606,327.2112423213935,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40074,10.116.63.54,10.116.63.69,5000,40074,8.037149906158447,5,549,5,0,549,0,0.6221110789744959,68.30779647139966,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40078,10.116.63.54,10.116.63.69,5000,40078,2.2182095050811768,6,615,6,0,615,0,2.7048842709653917,277.2506377739526,102.5,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40088,10.116.63.54,10.116.63.69,5000,40088,2.636414051055908,5,549,5,0,549,0,1.8965154574250027,208.23739722526528,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40562,10.116.63.54,10.116.63.69,5000,40562,0.8685827255249023,5,535,5,0,535,0,5.7565040761988415,615.9459361532761,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40568,10.116.63.54,10.116.63.69,5000,40568,0.0,1,74,1,0,74,0,0.0,0.0,74.0,74,74,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40812,10.116.63.54,10.116.63.69,5000,40812,0.9888615608215332,5,535,5,0,535,0,5.056319507298944,541.0261872809871,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40826,10.116.63.54,10.116.63.69,5000,40826,0.4879226684570312,5,534,5,0,534,0,10.247525526558569,1094.435726236455,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40830,10.116.63.54,10.116.63.69,5000,40830,0.6055252552032471,5,534,5,0,534,0,8.25729390646428,881.878989210385,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40838,10.116.63.54,10.116.63.69,5000,40838,0.8211965560913086,5,534,5,0,534,0,6.088676289387716,650.270627706608,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40844,10.116.63.54,10.116.63.69,5000,40844,0.7833948135375977,5,535,5,0,535,0,6.382477792291427,682.9251237751827,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40846,10.116.63.54,10.116.63.69,5000,40846,0.601078987121582,5,535,5,0,535,0,8.318374302092572,890.0660503239052,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40848,10.116.63.54,10.116.63.69,5000,40848,16.08082151412964,6,601,6,0,601,0,0.3731152662025392,37.37371249795434,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40858,10.116.63.54,10.116.63.69,5000,40858,4.475121974945068,5,535,5,0,535,0,1.1172879818681083,119.54981405988762,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_40860,10.116.63.54,10.116.63.69,5000,40860,17.203669548034668,5,534,5,0,534,0,0.2906356685147556,31.039889397375905,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41502,10.116.63.54,10.116.63.69,5000,41502,1.5517759323120115,6,601,6,0,601,0,3.866537607050343,387.2981836395426,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41514,10.116.63.54,10.116.63.69,5000,41514,1.6341564655303955,5,549,5,0,549,0,3.059682536810916,335.95314254183853,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41516,10.116.63.54,10.116.63.69,5000,41516,3.045271158218384,6,600,6,0,600,0,1.9702678967708944,197.02678967708945,100.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41520,10.116.63.54,10.116.63.69,5000,41520,2.294924020767212,4,483,4,0,483,0,1.7429770937090838,210.46448406537183,120.75,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41522,10.116.63.54,10.116.63.69,5000,41522,0.5999429225921631,5,549,5,0,549,0,8.334126150528764,915.0870513280582,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41528,10.116.63.54,10.116.63.69,5000,41528,0.9034736156463624,6,601,6,0,601,0,6.641035107270382,665.2103499115833,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41536,10.116.63.54,10.116.63.69,5000,41536,0.6359953880310059,5,549,5,0,549,0,7.861692229372332,863.213806785082,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41544,10.116.63.54,10.116.63.69,5000,41544,0.6094992160797119,4,468,4,0,468,0,6.562764798497902,767.8434814242546,117.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41550,10.116.63.54,10.116.63.69,5000,41550,0.6471097469329834,5,549,5,0,549,0,7.726664640268221,848.3877775014507,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41560,10.116.63.54,10.116.63.69,5000,41560,0.8326847553253174,6,601,6,0,601,0,7.205608078721089,721.7617425518957,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41566,10.116.63.54,10.116.63.69,5000,41566,0.5346314907073975,5,549,5,0,549,0,9.35223623543808,1026.8755386511014,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41568,10.116.63.54,10.116.63.69,5000,41568,1.4803617000579834,5,535,5,0,535,0,3.377552931695111,361.3981636913769,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41576,10.116.63.54,10.116.63.69,5000,41576,0.6449484825134277,5,549,5,0,549,0,7.752557197304361,851.2307802640188,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41582,10.116.63.54,10.116.63.69,5000,41582,0.8230023384094238,5,549,5,0,549,0,6.075316881435907,667.0697935816626,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41584,10.116.63.54,10.116.63.69,5000,41584,1.0664541721343994,6,600,6,0,600,0,5.626120799913616,562.6120799913616,100.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41586,10.116.63.54,10.116.63.69,5000,41586,0.5589132308959961,5,549,5,0,549,0,8.945932433885094,982.2633812405834,109.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41592,10.116.63.54,10.116.63.69,5000,41592,249.25897312164307,10,1084,10,0,1084,0,0.040118916782666,4.348890579241004,108.4,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41606,10.116.63.54,10.116.63.69,5000,41606,0.732642412185669,5,535,5,0,535,0,6.824611729866495,730.233455095715,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41612,10.116.63.54,10.116.63.69,5000,41612,0.8227262496948242,6,601,6,0,601,0,7.292826747931762,730.4981459178315,100.16666666666669,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41728,10.116.63.54,10.116.63.69,5000,41728,0.691655158996582,5,534,5,0,534,0,7.229035936424944,772.061038010184,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41730,10.116.63.54,10.116.63.69,5000,41730,0.6373519897460938,5,534,5,0,534,0,7.844958642071368,837.8415829732221,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41744,10.116.63.54,10.116.63.69,5000,41744,0.6509561538696289,5,535,5,0,535,0,7.681008882514353,821.8679504290359,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41746,10.116.63.54,10.116.63.69,5000,41746,1.258070468902588,5,535,5,0,535,0,3.974340169006184,425.25439808366167,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41762,10.116.63.54,10.116.63.69,5000,41762,0.7238247394561768,5,534,5,0,534,0,6.907749524776667,737.7476492461481,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41770,10.116.63.54,10.116.63.69,5000,41770,1.5610511302947998,6,614,6,0,614,0,3.8435640470449663,393.3247208142682,102.33333333333331,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41772,10.116.63.54,10.116.63.69,5000,41772,10.26006293296814,5,548,5,0,548,0,0.4873264455263479,53.41097842968774,109.6,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41776,10.116.63.54,10.116.63.69,5000,41776,1.8771777153015137,5,535,5,0,535,0,2.6635730646295768,285.0023179153647,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41790,10.116.63.54,10.116.63.69,5000,41790,9.842243432998655,5,535,5,0,535,0,0.5080142585415244,54.35752566394311,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41858,10.116.63.54,10.116.63.69,5000,41858,0.2943413257598877,5,543,5,0,543,0,16.98708119592696,1844.797017877668,108.6,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41868,10.116.63.54,10.116.63.69,5000,41868,1.4128925800323486,6,609,6,0,609,0,4.24660733929442,431.0306449383836,101.5,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41880,10.116.63.54,10.116.63.69,5000,41880,0.8060793876647949,6,609,6,0,609,0,7.443435586886731,755.5087120690033,101.5,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41892,10.116.63.54,10.116.63.69,5000,41892,1.3686091899871826,6,609,6,0,609,0,4.3840126486774444,444.9772838407606,101.5,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41904,10.116.63.54,10.116.63.69,5000,41904,0.8913037776947021,6,609,6,0,609,0,6.731711623077151,683.2687297423308,101.5,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41916,10.116.63.54,10.116.63.69,5000,41916,4.662855863571167,5,543,5,0,543,0,1.0723042157624454,116.45223783180155,108.6,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41922,10.116.63.54,10.116.63.69,5000,41922,4.091854333877564,4,437,4,0,437,0,0.9775519052286205,106.7975456462268,109.25,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_41932,10.116.63.54,10.116.63.69,5000,41932,20.944392681121823,6,614,6,0,614,0,0.2864728565468544,29.315722319961434,102.33333333333331,66,239,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42024,10.116.63.54,10.116.63.69,5000,42024,1.1201703548431396,5,534,5,0,534,0,4.46360678836226,476.7132049970894,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42030,10.116.63.54,10.116.63.69,5000,42030,1.0113203525543213,5,534,5,0,534,0,4.9440318167941095,528.0225980336108,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42042,10.116.63.54,10.116.63.69,5000,42042,1.24928879737854,4,469,4,0,469,0,3.2018217151978368,375.4135961069464,117.25,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42046,10.116.63.54,10.116.63.69,5000,42046,0.4372217655181885,5,534,5,0,534,0,11.435844219864208,1221.3481626814976,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42054,10.116.63.54,10.116.63.69,5000,42054,0.681614875793457,4,469,4,0,469,0,5.86841652383784,688.0718374199868,117.25,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42058,10.116.63.54,10.116.63.69,5000,42058,0.6738433837890625,5,534,5,0,534,0,7.420121826951382,792.4690111184076,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42072,10.116.63.54,10.116.63.69,5000,42072,0.5821866989135742,5,535,5,0,535,0,8.5883102608331,918.9491979091416,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42074,10.116.63.54,10.116.63.69,5000,42074,0.8440539836883545,5,534,5,0,534,0,5.923791720229737,632.660955720536,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42076,10.116.63.54,10.116.63.69,5000,42076,1.803783893585205,5,534,5,0,534,0,2.7719506853240543,296.044333192609,106.8,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42086,10.116.63.54,10.116.63.69,5000,42086,0.8582468032836914,5,535,5,0,535,0,5.825830030324345,623.3638132447049,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42088,10.116.63.54,10.116.63.69,5000,42088,0.8763387203216553,5,535,5,0,535,0,5.7055564065054405,610.4945354960822,107.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42582,10.116.63.54,10.116.63.69,5000,42582,4.498620510101318,6,600,6,0,600,0,1.3337421964194236,133.37421964194235,100.0,66,231,0,0,0,BENIGN
10.116.63.54_10.116.63.69_5000_42586,10.116.63.54,10.116.63.69,5000,42586,0.9843547344207764,5,535,5,0,535,0,5.079469651702492,543.5032527321666,107.0,66,231,0,0,0,BENIGN
