flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label,source_dataset,avg_udp_length,min_udp_length,max_udp_length,total_requests,request_rate,avg_uri_length,max_uri_length,avg_query_length,avg_special_char_count,total_angle_bracket_count,total_script_keyword_count,total_event_handler_count,total_encoded_char_count,avg_user_agent_length,avg_frame_length,max_frame_length,icmp_request_count,icmp_reply_count,icmp_other_count,request_reply_ratio,avg_ttl
127.0.0.1-127.0.0.1-59033-5052,127.0.0.1,127.0.0.1,59033.0,5052.0,0.0090887546539306,7.0,459,7.0,0.0,459.0,0.0,770.1825240680989,50501.96836389392,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59034-5052,127.0.0.1,127.0.0.1,59034.0,5052.0,0.0090587139129638,7.0,459,7.0,0.0,459.0,0.0,772.7366232399,50669.44429530201,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59035-5052,127.0.0.1,127.0.0.1,59035.0,5052.0,0.0075170993804931,7.0,459,7.0,0.0,459.0,0.0,931.210250880142,61060.786450569314,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59036-5052,127.0.0.1,127.0.0.1,59036.0,5052.0,0.0093755722045898,7.0,459,7.0,0.0,459.0,0.0,746.6210965313803,48957.01190112908,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59037-5052,127.0.0.1,127.0.0.1,59037.0,5052.0,0.0097906589508056,7.0,459,7.0,0.0,459.0,0.0,714.9671983440886,46881.42057713381,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59038-5052,127.0.0.1,127.0.0.1,59038.0,5052.0,0.0094950199127197,7.0,459,7.0,0.0,459.0,0.0,737.2285750156937,48341.13084745763,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59039-5052,127.0.0.1,127.0.0.1,59039.0,5052.0,0.0090291500091552,7.0,459,7.0,0.0,459.0,0.0,775.2667740487444,50835.3498983391,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59040-5052,127.0.0.1,127.0.0.1,59040.0,5052.0,0.0088863372802734,7.0,459,7.0,0.0,459.0,0.0,787.7261214852973,51652.32710882164,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59041-5052,127.0.0.1,127.0.0.1,59041.0,5052.0,0.0106070041656494,7.0,459,7.0,0.0,459.0,0.0,659.94128885792,43273.29308368361,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59042-5052,127.0.0.1,127.0.0.1,59042.0,5052.0,0.0094575881958007,7.0,459,7.0,0.0,459.0,0.0,740.1464152465463,48532.45779973782,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59043-5052,127.0.0.1,127.0.0.1,59043.0,5052.0,0.0100624561309814,7.0,459,7.0,0.0,459.0,0.0,695.6552067290605,45615.10569837697,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59044-5052,127.0.0.1,127.0.0.1,59044.0,5052.0,0.0110747814178466,7.0,459,7.0,0.0,459.0,0.0,632.0666508794213,41445.51325052205,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59045-5052,127.0.0.1,127.0.0.1,59045.0,5052.0,0.0113420486450195,7.0,459,7.0,0.0,459.0,0.0,617.1724543849323,40468.87950895485,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59046-5052,127.0.0.1,127.0.0.1,59046.0,5052.0,0.010779857635498,7.0,459,7.0,0.0,459.0,0.0,649.3592250187995,42579.41204051842,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59047-5052,127.0.0.1,127.0.0.1,59047.0,5052.0,0.0118286609649658,7.0,459,7.0,0.0,459.0,0.0,591.7829601112612,38804.054098724126,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59048-5052,127.0.0.1,127.0.0.1,59048.0,5052.0,0.0103535652160644,7.0,459,7.0,0.0,459.0,0.0,676.095610924331,44332.55505918113,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59049-5052,127.0.0.1,127.0.0.1,59049.0,5052.0,0.0105836391448974,7.0,459,7.0,0.0,459.0,0.0,661.3982113491473,43368.82557275124,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59050-5052,127.0.0.1,127.0.0.1,59050.0,5052.0,0.0103588104248046,7.0,459,7.0,0.0,459.0,0.0,675.7532682747192,44310.10716258516,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59051-5052,127.0.0.1,127.0.0.1,59051.0,5052.0,0.0104913711547851,7.0,459,7.0,0.0,459.0,0.0,667.2149804563221,43750.23943277884,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59052-5052,127.0.0.1,127.0.0.1,59052.0,5052.0,0.0115900039672851,7.0,459,7.0,0.0,459.0,0.0,603.9687320003292,39603.09256973587,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59053-5052,127.0.0.1,127.0.0.1,59053.0,5052.0,0.0094664096832275,7.0,459,7.0,0.0,459.0,0.0,739.4566931116988,48487.23173403853,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59054-5052,127.0.0.1,127.0.0.1,59054.0,5052.0,0.0120244026184082,7.0,459,7.0,0.0,459.0,0.0,582.1495023198636,38172.37450925963,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59055-5052,127.0.0.1,127.0.0.1,59055.0,5052.0,0.00960373878479,7.0,459,7.0,0.0,459.0,0.0,728.88279834165,47793.88634840247,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59056-5052,127.0.0.1,127.0.0.1,59056.0,5052.0,0.0091018676757812,7.0,459,7.0,0.0,459.0,0.0,769.0729253981559,50429.21039396479,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59057-5052,127.0.0.1,127.0.0.1,59057.0,5052.0,0.0089683532714843,7.0,459,7.0,0.0,459.0,0.0,780.5223309230115,51179.96427052318,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59058-5052,127.0.0.1,127.0.0.1,59058.0,5052.0,0.0092847347259521,7.0,459,7.0,0.0,459.0,0.0,753.9256862594048,49435.98428472383,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59059-5052,127.0.0.1,127.0.0.1,59059.0,5052.0,0.0093038082122802,7.0,459,7.0,0.0,459.0,0.0,752.3800835404761,49334.6369064398,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59060-5052,127.0.0.1,127.0.0.1,59060.0,5052.0,0.009880781173706,7.0,459,7.0,0.0,459.0,0.0,708.4460101826605,46453.81695340588,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59061-5052,127.0.0.1,127.0.0.1,59061.0,5052.0,0.0089294910430908,7.0,459,7.0,0.0,459.0,0.0,783.9192588043682,51402.705684457855,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59062-5052,127.0.0.1,127.0.0.1,59062.0,5052.0,0.0084168910980224,7.0,459,7.0,0.0,459.0,0.0,831.6609919836841,54533.19933150157,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59063-5052,127.0.0.1,127.0.0.1,59063.0,5052.0,0.008235216140747,7.0,459,7.0,0.0,459.0,0.0,850.0080484062419,55736.24203120929,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59064-5052,127.0.0.1,127.0.0.1,59064.0,5052.0,0.0084142684936523,7.0,459,7.0,0.0,459.0,0.0,831.9202085458461,54550.19653179191,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59065-5052,127.0.0.1,127.0.0.1,59065.0,5052.0,0.0087108612060546,7.0,459,7.0,0.0,459.0,0.0,803.5944821545872,52692.83818699365,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59066-5052,127.0.0.1,127.0.0.1,59066.0,5052.0,0.0105307102203369,7.0,459,7.0,0.0,459.0,0.0,664.7224976793678,43586.80377640427,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59067-5052,127.0.0.1,127.0.0.1,59067.0,5052.0,0.008507490158081,7.0,459,7.0,0.0,459.0,0.0,822.804360619903,53952.45736064792,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59068-5052,127.0.0.1,127.0.0.1,59068.0,5052.0,0.0085005760192871,7.0,459,7.0,0.0,459.0,0.0,823.4736074493745,53996.34083132327,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59069-5052,127.0.0.1,127.0.0.1,59069.0,5052.0,0.0083239078521728,7.0,459,7.0,0.0,459.0,0.0,840.9511643227451,55142.36920344857,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59070-5052,127.0.0.1,127.0.0.1,59070.0,5052.0,0.0091917514801025,7.0,459,7.0,0.0,459.0,0.0,761.552356496252,49936.07594739709,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59071-5052,127.0.0.1,127.0.0.1,59071.0,5052.0,0.0086426734924316,7.0,459,7.0,0.0,459.0,0.0,809.9345655172414,53108.56651034483,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59072-5052,127.0.0.1,127.0.0.1,59072.0,5052.0,0.0085976123809814,7.0,459,7.0,0.0,459.0,0.0,814.1795291311944,53386.91483874546,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59073-5052,127.0.0.1,127.0.0.1,59073.0,5052.0,0.0091927051544189,7.0,459,7.0,0.0,459.0,0.0,761.4733511424644,49930.89545348445,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59074-5052,127.0.0.1,127.0.0.1,59074.0,5052.0,0.0097644329071044,7.0,459,7.0,0.0,459.0,0.0,716.8875106824563,47007.33820046392,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59075-5052,127.0.0.1,127.0.0.1,59075.0,5052.0,0.010462999343872,7.0,459,7.0,0.0,459.0,0.0,669.0242223994532,43868.87401162128,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59076-5052,127.0.0.1,127.0.0.1,59076.0,5052.0,0.0085783004760742,7.0,459,7.0,0.0,459.0,0.0,816.0124513618678,53507.10216787104,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59077-5052,127.0.0.1,127.0.0.1,59077.0,5052.0,0.0079829692840576,7.0,459,7.0,0.0,459.0,0.0,876.8667084789296,57497.40274168981,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59078-5052,127.0.0.1,127.0.0.1,59078.0,5052.0,0.0077838897705078,7.0,459,7.0,0.0,459.0,0.0,899.2933104631218,58967.94707179613,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59079-5052,127.0.0.1,127.0.0.1,59079.0,5052.0,0.007972240447998,7.0,459,7.0,0.0,459.0,0.0,878.0467731323644,57574.78126682218,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59080-5052,127.0.0.1,127.0.0.1,59080.0,5052.0,0.008169412612915,7.0,459,7.0,0.0,459.0,0.0,856.8547497446374,56185.19001896979,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59081-5052,127.0.0.1,127.0.0.1,59081.0,5052.0,0.0079970359802246,7.0,459,7.0,0.0,459.0,0.0,875.3243098205235,57396.26545823147,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59082-5052,127.0.0.1,127.0.0.1,59082.0,5052.0,0.0079536437988281,7.0,459,7.0,0.0,459.0,0.0,880.0997601918465,57709.39856115108,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59083-5052,127.0.0.1,127.0.0.1,59083.0,5052.0,0.0084707736968994,7.0,459,7.0,0.0,459.0,0.0,826.3707956880295,54186.31360297222,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59084-5052,127.0.0.1,127.0.0.1,59084.0,5052.0,0.0077404975891113,7.0,459,7.0,0.0,459.0,0.0,904.3346269943942,59298.513398632414,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59085-5052,127.0.0.1,127.0.0.1,59085.0,5052.0,0.0076661109924316,7.0,459,7.0,0.0,459.0,0.0,913.1096597623934,59873.90483299123,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59086-5052,127.0.0.1,127.0.0.1,59086.0,5052.0,0.0086762905120849,7.0,459,7.0,0.0,459.0,0.0,806.7964057047072,52902.79288835151,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59087-5052,127.0.0.1,127.0.0.1,59087.0,5052.0,0.0088739395141601,7.0,459,7.0,0.0,459.0,0.0,788.826652337453,51724.49048898442,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59088-5052,127.0.0.1,127.0.0.1,59088.0,5052.0,0.0079030990600585,7.0,459,7.0,0.0,459.0,0.0,885.7284904066611,58078.48244237963,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59089-5052,127.0.0.1,127.0.0.1,59089.0,5052.0,0.0075652599334716,7.0,459,7.0,0.0,459.0,0.0,925.2821530994926,60672.072610381016,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59090-5052,127.0.0.1,127.0.0.1,59090.0,5052.0,0.0080487728118896,7.0,459,7.0,0.0,459.0,0.0,869.6977991054238,57027.327112769926,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59091-5052,127.0.0.1,127.0.0.1,59091.0,5052.0,0.0084908008575439,7.0,459,7.0,0.0,459.0,0.0,824.421643781765,54058.50492797574,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59092-5052,127.0.0.1,127.0.0.1,59092.0,5052.0,0.0078065395355224,7.0,459,7.0,0.0,459.0,0.0,896.6841156888495,58796.85844302599,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59093-5052,127.0.0.1,127.0.0.1,59093.0,5052.0,0.0075705051422119,7.0,459,7.0,0.0,459.0,0.0,924.641073284414,60630.03609107801,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59094-5052,127.0.0.1,127.0.0.1,59094.0,5052.0,0.0083010196685791,7.0,459,7.0,0.0,459.0,0.0,843.2698968894506,55294.41181032254,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59095-5052,127.0.0.1,127.0.0.1,59095.0,5052.0,0.0081748962402343,7.0,459,7.0,0.0,459.0,0.0,856.2799813345777,56147.50163322445,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59096-5052,127.0.0.1,127.0.0.1,59096.0,5052.0,0.0074653625488281,7.0,459,7.0,0.0,459.0,0.0,937.6637710781808,61483.95298926929,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59097-5052,127.0.0.1,127.0.0.1,59097.0,5052.0,0.0078518390655517,7.0,459,7.0,0.0,459.0,0.0,891.5108857377099,58457.642364801264,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59098-5052,127.0.0.1,127.0.0.1,59098.0,5052.0,0.0074613094329833,7.0,459,7.0,0.0,459.0,0.0,938.1731266975556,61517.35216488257,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59099-5052,127.0.0.1,127.0.0.1,59099.0,5052.0,0.007939338684082,7.0,459,7.0,0.0,459.0,0.0,881.6855255255256,57813.37945945946,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59100-5052,127.0.0.1,127.0.0.1,59100.0,5052.0,0.0088768005371093,7.0,459,7.0,0.0,459.0,0.0,788.572410829394,51707.81951009884,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59101-5052,127.0.0.1,127.0.0.1,59101.0,5052.0,0.0083458423614501,7.0,459,7.0,0.0,459.0,0.0,838.74097986002,54997.44425082131,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59102-5052,127.0.0.1,127.0.0.1,59102.0,5052.0,0.0094995498657226,7.0,459,7.0,0.0,459.0,0.0,736.87702037948,48318.078907740186,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59103-5052,127.0.0.1,127.0.0.1,59103.0,5052.0,0.0098664760589599,7.0,459,7.0,0.0,459.0,0.0,709.4731653094266,46521.1689824324,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59104-5052,127.0.0.1,127.0.0.1,59104.0,5052.0,0.0092668533325195,7.0,459,7.0,0.0,459.0,0.0,755.3804672223937,49531.376350725535,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59105-5052,127.0.0.1,127.0.0.1,59105.0,5052.0,0.0076174736022949,7.0,459,7.0,0.0,459.0,0.0,918.9398435054773,60256.19830985915,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59106-5052,127.0.0.1,127.0.0.1,59106.0,5052.0,0.0089435577392578,7.0,459,7.0,0.0,459.0,0.0,782.6862870548091,51321.857965451054,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59107-5052,127.0.0.1,127.0.0.1,59107.0,5052.0,0.0093779563903808,7.0,459,7.0,0.0,459.0,0.0,746.4312808257487,48944.56541414552,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59108-5052,127.0.0.1,127.0.0.1,59108.0,5052.0,0.009876012802124,7.0,459,7.0,0.0,459.0,0.0,708.7880646017912,46476.245950317454,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59109-5052,127.0.0.1,127.0.0.1,59109.0,5052.0,0.0089237689971923,7.0,459,7.0,0.0,459.0,0.0,784.4219188329905,51435.66582062037,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59110-5052,127.0.0.1,127.0.0.1,59110.0,5052.0,0.0095307826995849,7.0,459,7.0,0.0,459.0,0.0,734.4622388993121,48159.73823639775,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59111-5052,127.0.0.1,127.0.0.1,59111.0,5052.0,0.0083777904510498,7.0,459,7.0,0.0,459.0,0.0,835.5425026324027,54787.71552975327,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59112-5052,127.0.0.1,127.0.0.1,59112.0,5052.0,0.0088541507720947,7.0,459,7.0,0.0,459.0,0.0,790.5896545224439,51840.093060828825,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-59113-5052,127.0.0.1,127.0.0.1,59113.0,5052.0,0.0100159645080566,7.0,459,7.0,0.0,459.0,0.0,698.8842656510354,45826.839704832186,65.57142857142857,44.0,183.0,0.0,0.0,0.0,HTTP_FLOOD,http_flood_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
